z_dy;tu;z_kkr_label;cnt
2022;D46;01-SH;24
2022;D46;02-HH;4
2022;D46;03-NI;1
2022;D46;04-HB;5
2022;D46;05-NW;8
2022;D46;06-HE;2
2022;D46;07-RP;1
2022;D46;08-BW;39
2022;D46;09-BY;204
2022;D46;10-SL;9
2022;D46;11-BE;105
2022;D46;12-BB;61
2022;D46;13-MV;19
2022;D46;14-SN;34
2022;D46;15-ST;27
2022;D46;16-TH;17
2022;D47;01-SH;8
2022;D47;02-HH;2
2022;D47;04-HB;6
2022;D47;05-NW;1
2022;D47;06-HE;1
2022;D47;08-BW;9
2022;D47;09-BY;57
2022;D47;10-SL;3
2022;D47;11-BE;16
2022;D47;12-BB;8
2022;D47;13-MV;8
2022;D47;14-SN;4
2022;D47;15-ST;4
2022;D47;16-TH;5
2022;D48;01-SH;9
2022;D48;02-HH;1
2022;D48;04-HB;2
2022;D48;07-RP;9
2022;D48;08-BW;16
2022;D48;09-BY;2
2022;D48;10-SL;16
2022;D48;11-BE;16
2022;D48;12-BB;4
2022;D48;13-MV;5
2022;D48;15-ST;9
2022;D48;16-TH;2
2022;D50;01-SH;3
2022;D50;08-BW;1
2022;D50;09-BY;7
2022;D50;11-BE;17
2022;D50;12-BB;11
2022;D50;13-MV;6
2022;D50;14-SN;3
2022;D50;15-ST;13
2022;D51;11-BE;2
2022;D52;09-BY;1
2022;D52;11-BE;2
2022;D52;13-MV;1
2022;D52;16-TH;1
2022;D53;11-BE;4
2022;D53;14-SN;1
2022;D53;16-TH;1
2022;D55;12-BB;1
2022;D55;14-SN;1
2022;D58;09-BY;1
2022;D58;12-BB;1
2022;D59;09-BY;2
2022;D59;11-BE;1
2022;D59;12-BB;4
2022;D59;13-MV;1
2022;D60;11-BE;2
2022;D60;12-BB;2
2022;D60;15-ST;1
2022;D61;01-SH;1
2022;D61;02-HH;1
2022;D61;05-NW;1
2022;D61;08-BW;2
2022;D61;09-BY;54
2022;D61;11-BE;35
2022;D61;12-BB;21
2022;D61;13-MV;15
2022;D61;14-SN;19
2022;D61;15-ST;5
2022;D61;16-TH;3
2022;D62;01-SH;1
2022;D62;02-HH;1
2022;D62;05-NW;4
2022;D62;06-HE;1
2022;D62;09-BY;13
2022;D62;11-BE;21
2022;D62;12-BB;20
2022;D62;13-MV;8
2022;D62;14-SN;11
2022;D62;15-ST;6
2022;D63;05-NW;3
2022;D63;09-BY;93
2022;D63;11-BE;66
2022;D63;12-BB;33
2022;D63;13-MV;12
2022;D63;14-SN;25
2022;D63;15-ST;11
2022;D63;16-TH;5
2022;D64;02-HH;2
2022;D64;06-HE;1
2022;D64;07-RP;2
2022;D64;09-BY;30
2022;D64;11-BE;40
2022;D64;12-BB;26
2022;D64;13-MV;18
2022;D64;14-SN;22
2022;D64;15-ST;20
2022;D64;16-TH;7
2022;D65;09-BY;3
2022;D65;11-BE;3
2022;D65;12-BB;4
2022;D65;13-MV;2
2022;D65;14-SN;1
2022;D65;15-ST;1
2022;D66;16-TH;1
2022;D68;05-NW;1
2022;D68;08-BW;1
2022;D68;09-BY;8
2022;D68;11-BE;6
2022;D68;12-BB;13
2022;D68;13-MV;10
2022;D68;14-SN;4
2022;D68;15-ST;5
2022;D68;16-TH;2
2022;D69;05-NW;4
2022;D69;08-BW;1
2022;D69;09-BY;9
2022;D69;11-BE;19
2022;D69;12-BB;11
2022;D69;13-MV;15
2022;D69;14-SN;11
2022;D69;15-ST;3
2022;D69;16-TH;2
2022;D70;04-HB;2
2022;D70;05-NW;5
2022;D70;06-HE;3
2022;D70;07-RP;1
2022;D70;08-BW;2
2022;D70;09-BY;19
2022;D70;11-BE;39
2022;D70;12-BB;12
2022;D70;13-MV;8
2022;D70;14-SN;8
2022;D70;15-ST;3
2022;D70;16-TH;7
2022;D72;09-BY;7
2022;D72;11-BE;4
2022;D72;13-MV;1
2022;D72;14-SN;4
2022;D72;15-ST;1
2022;D73;11-BE;6
2022;D73;12-BB;3
2022;D73;14-SN;1
2022;D73;16-TH;1
2022;D75;09-BY;1
2022;D75;11-BE;1
2022;D75;13-MV;1
2022;D75;15-ST;1
2022;D76;04-HB;2
2022;D76;09-BY;1
2022;D76;11-BE;5
2022;D84;09-BY;1
2022;D84;11-BE;2
2022;D84;12-BB;3
2022;D84;14-SN;1
2022;D86;01-SH;1
2022;D86;10-SL;1
2022;D86;11-BE;1
2022;D86;12-BB;1
2022;D86;13-MV;1
2022;D86;14-SN;1
2022;D89;08-BW;4
2022;D89;09-BY;3
2022;D89;11-BE;2
2022;D89;12-BB;1
2022;D89;13-MV;2
2022;D89;14-SN;2
2022;D90;12-BB;2
2022;D90;13-MV;2
2022;D90;14-SN;4
2022;E03;07-RP;1
2022;E03;11-BE;6
2022;E03;12-BB;16
2022;E03;13-MV;2
2022;E03;14-SN;8
2022;E03;15-ST;10
2022;E03;16-TH;1
2022;E04;08-BW;1
2022;E04;11-BE;3
2022;E04;12-BB;1
2022;E04;14-SN;1
2022;E05;11-BE;3
2022;E05;12-BB;4
2022;E05;13-MV;1
2022;E05;14-SN;1
2022;E05;15-ST;2
2022;E06;13-MV;1
2022;E06;14-SN;2
2022;E10;09-BY;2
2022;E10;11-BE;12
2022;E10;12-BB;9
2022;E10;13-MV;6
2022;E10;14-SN;5
2022;E10;15-ST;3
2022;E10;16-TH;1
2022;E11;01-SH;5
2022;E11;04-HB;1
2022;E11;07-RP;2
2022;E11;08-BW;6
2022;E11;09-BY;28
2022;E11;10-SL;4
2022;E11;11-BE;152
2022;E11;12-BB;279
2022;E11;13-MV;166
2022;E11;14-SN;199
2022;E11;15-ST;137
2022;E11;16-TH;29
2022;E12;11-BE;7
2022;E12;13-MV;1
2022;E12;14-SN;1
2022;E13;09-BY;1
2022;E13;12-BB;7
2022;E13;13-MV;1
2022;E13;14-SN;1
2022;E13;15-ST;2
2022;E14;01-SH;6
2022;E14;02-HH;2
2022;E14;08-BW;18
2022;E14;09-BY;37
2022;E14;10-SL;7
2022;E14;11-BE;27
2022;E14;12-BB;25
2022;E14;13-MV;24
2022;E14;14-SN;8
2022;E14;15-ST;9
2022;E14;16-TH;4
2022;E15;08-BW;2
2022;E15;09-BY;2
2022;E15;11-BE;1
2022;E16;09-BY;1
2022;E16;11-BE;2
2022;E16;13-MV;1
2022;E21;11-BE;1
2022;E21;14-SN;2
2022;E22;11-BE;2
2022;E23;11-BE;5
2022;E23;13-MV;1
2022;E23;14-SN;1
2022;E23;15-ST;1
2022;E24;11-BE;1
2022;E27;09-BY;3
2022;E27;11-BE;1
2022;E27;12-BB;2
2022;E27;15-ST;2
2022;E34;04-HB;1
2022;E34;10-SL;1
2022;E34;12-BB;1
2022;E41;09-BY;3
2022;E41;11-BE;48
2022;E41;12-BB;22
2022;E41;13-MV;1
2022;E41;14-SN;2
2022;E41;15-ST;8
2022;E42;12-BB;1
2022;E43;11-BE;11
2022;E43;12-BB;7
2022;E43;13-MV;2
2022;E43;14-SN;1
2022;E44;11-BE;3
2022;E44;12-BB;1
2022;E44;15-ST;2
2022;E46;02-HH;1
2022;E46;11-BE;3
2022;E46;12-BB;3
2022;E46;13-MV;1
2022;E46;14-SN;6
2022;E46;15-ST;5
2022;E50;11-BE;1
2022;E50;14-SN;1
2022;E51;11-BE;2
2022;E51;12-BB;1
2022;E53;08-BW;1
2022;E56;11-BE;1
2022;E56;13-MV;1
2022;E61;14-SN;1
2022;E63;11-BE;1
2022;E63;12-BB;3
2022;E64;09-BY;3
2022;E64;11-BE;4
2022;E64;13-MV;1
2022;E64;16-TH;2
2022;E65;11-BE;2
2022;E66;01-SH;1
2022;E66;08-BW;1
2022;E66;11-BE;19
2022;E66;12-BB;14
2022;E66;13-MV;15
2022;E66;14-SN;6
2022;E66;15-ST;4
2022;E66;16-TH;4
2022;E71;14-SN;1
2022;E72;08-BW;1
2022;E73;12-BB;1
2022;E75;14-SN;1
2022;E78;11-BE;6
2022;E78;12-BB;8
2022;E78;13-MV;5
2022;E78;14-SN;8
2022;E78;15-ST;2
2022;E79;09-BY;1
2022;E79;12-BB;1
2022;E79;14-SN;1
2022;E83;05-NW;1
2022;E83;06-HE;1
2022;E83;09-BY;5
2022;E83;11-BE;18
2022;E83;12-BB;8
2022;E83;13-MV;10
2022;E83;14-SN;3
2022;E85;08-BW;4
2022;E85;09-BY;7
2022;E85;11-BE;1
2022;E85;12-BB;2
2022;E85;13-MV;2
2022;E85;15-ST;1
2022;E86;01-SH;3
2022;E86;06-HE;1
2022;E86;09-BY;97
2022;E86;11-BE;157
2022;E86;12-BB;69
2022;E86;13-MV;23
2022;E86;14-SN;22
2022;E86;15-ST;29
2022;E86;16-TH;4
2022;E87;01-SH;2
2022;E87;04-HB;1
2022;E87;05-NW;2
2022;E87;07-RP;3
2022;E87;08-BW;3
2022;E87;09-BY;56
2022;E87;10-SL;2
2022;E87;11-BE;48
2022;E87;12-BB;43
2022;E87;13-MV;31
2022;E87;14-SN;7
2022;E87;15-ST;7
2022;E87;16-TH;4
2022;E88;05-NW;2
2022;E88;07-RP;1
2022;E88;08-BW;1
2022;E88;09-BY;15
2022;E88;11-BE;18
2022;E88;12-BB;7
2022;E88;13-MV;14
2022;E88;14-SN;7
2022;E88;15-ST;1
2022;E88;16-TH;3
2022;E89;12-BB;1
2022;E89;14-SN;1
2022;E89;15-ST;1
2022;F00;09-BY;9
2022;F00;11-BE;32
2022;F00;12-BB;27
2022;F00;13-MV;4
2022;F00;14-SN;11
2022;F00;15-ST;18
2022;F01;01-SH;3
2022;F01;02-HH;1
2022;F01;05-NW;1
2022;F01;08-BW;1
2022;F01;09-BY;1
2022;F01;10-SL;2
2022;F01;11-BE;43
2022;F01;12-BB;22
2022;F01;13-MV;7
2022;F01;14-SN;15
2022;F01;15-ST;11
2022;F02;09-BY;1
2022;F02;11-BE;11
2022;F02;12-BB;3
2022;F02;13-MV;4
2022;F02;14-SN;3
2022;F03;01-SH;34
2022;F03;02-HH;2
2022;F03;04-HB;3
2022;F03;05-NW;1
2022;F03;07-RP;1
2022;F03;08-BW;27
2022;F03;09-BY;102
2022;F03;10-SL;9
2022;F03;11-BE;133
2022;F03;12-BB;89
2022;F03;13-MV;40
2022;F03;14-SN;26
2022;F03;15-ST;37
2022;F03;16-TH;10
2022;F04;11-BE;4
2022;F04;12-BB;3
2022;F05;05-NW;5
2022;F05;08-BW;1
2022;F05;09-BY;1
2022;F05;11-BE;23
2022;F05;12-BB;8
2022;F05;13-MV;8
2022;F05;14-SN;3
2022;F05;15-ST;1
2022;F06;01-SH;1
2022;F06;11-BE;4
2022;F06;12-BB;4
2022;F06;13-MV;1
2022;F06;14-SN;4
2022;F06;16-TH;2
2022;F07;10-SL;1
2022;F07;11-BE;1
2022;F09;12-BB;2
2022;F09;16-TH;1
2022;F10;01-SH;2
2022;F10;08-BW;5
2022;F10;09-BY;5
2022;F10;10-SL;1
2022;F10;11-BE;52
2022;F10;12-BB;52
2022;F10;13-MV;38
2022;F10;14-SN;19
2022;F10;15-ST;15
2022;F10;16-TH;2
2022;F11;12-BB;1
2022;F12;01-SH;1
2022;F12;12-BB;1
2022;F13;11-BE;1
2022;F13;12-BB;1
2022;F17;01-SH;1
2022;F17;07-RP;1
2022;F17;09-BY;3
2022;F17;11-BE;80
2022;F17;12-BB;55
2022;F17;13-MV;31
2022;F17;14-SN;13
2022;F17;15-ST;15
2022;F19;02-HH;1
2022;F19;09-BY;1
2022;F19;11-BE;4
2022;F19;13-MV;1
2022;F20;01-SH;1
2022;F20;09-BY;2
2022;F20;11-BE;8
2022;F20;12-BB;6
2022;F20;13-MV;5
2022;F20;14-SN;5
2022;F20;15-ST;1
2022;F20;16-TH;1
2022;F22;11-BE;3
2022;F22;12-BB;1
2022;F25;11-BE;2
2022;F25;12-BB;2
2022;F25;14-SN;1
2022;F30;11-BE;1
2022;F31;12-BB;1
2022;F31;13-MV;1
2022;F32;01-SH;3
2022;F32;08-BW;1
2022;F32;09-BY;3
2022;F32;10-SL;1
2022;F32;11-BE;9
2022;F32;12-BB;8
2022;F32;13-MV;4
2022;F32;14-SN;7
2022;F32;15-ST;1
2022;F32;16-TH;1
2022;F33;11-BE;2
2022;F33;12-BB;3
2022;F33;13-MV;3
2022;F38;14-SN;1
2022;F41;11-BE;1
2022;F41;12-BB;1
2022;F41;13-MV;1
2022;F41;14-SN;2
2022;F41;16-TH;1
2022;F43;13-MV;1
2022;F43;14-SN;3
2022;F43;15-ST;1
2022;F44;12-BB;2
2022;F45;05-NW;1
2022;F45;09-BY;1
2022;F45;11-BE;3
2022;F45;12-BB;16
2022;F45;13-MV;1
2022;F48;11-BE;1
2022;F48;15-ST;1
2022;F50;09-BY;7
2022;F50;11-BE;11
2022;F50;12-BB;6
2022;F50;13-MV;3
2022;F50;14-SN;3
2022;F50;15-ST;2
2022;F60;11-BE;2
2022;F60;12-BB;1
2022;F60;13-MV;1
2022;F61;11-BE;1
2022;F64;11-BE;1
2022;F70;12-BB;1
2022;F71;14-SN;1
2022;F72;09-BY;1
2022;F72;12-BB;3
2022;F72;14-SN;1
2022;F79;08-BW;1
2022;F79;13-MV;1
2022;F79;14-SN;1
2022;F79;15-ST;1
2022;F84;12-BB;1
2022;F90;11-BE;1
2022;G00;09-BY;1
2022;G03;11-BE;1
2022;G03;13-MV;1
2022;G04;08-BW;2
2022;G04;09-BY;1
2022;G04;10-SL;1
2022;G04;11-BE;1
2022;G04;12-BB;1
2022;G04;13-MV;4
2022;G05;09-BY;2
2022;G06;14-SN;2
2022;G06;15-ST;1
2022;G10;08-BW;1
2022;G11;01-SH;1
2022;G12;01-SH;1
2022;G12;09-BY;2
2022;G12;10-SL;1
2022;G12;11-BE;2
2022;G12;12-BB;1
2022;G12;13-MV;1
2022;G12;15-ST;4
2022;G13;11-BE;2
2022;G13;13-MV;1
2022;G13;14-SN;1
2022;G14;11-BE;1
2022;G20;01-SH;11
2022;G20;02-HH;4
2022;G20;08-BW;5
2022;G20;09-BY;16
2022;G20;10-SL;4
2022;G20;11-BE;38
2022;G20;12-BB;28
2022;G20;13-MV;14
2022;G20;14-SN;12
2022;G20;15-ST;13
2022;G21;09-BY;3
2022;G21;11-BE;1
2022;G21;12-BB;1
2022;G21;15-ST;1
2022;G23;01-SH;1
2022;G23;09-BY;1
2022;G23;11-BE;1
2022;G25;11-BE;1
2022;G25;14-SN;2
2022;G25;15-ST;2
2022;G30;01-SH;7
2022;G30;02-HH;1
2022;G30;08-BW;7
2022;G30;09-BY;9
2022;G30;10-SL;3
2022;G30;11-BE;10
2022;G30;12-BB;3
2022;G30;13-MV;5
2022;G30;14-SN;1
2022;G30;15-ST;6
2022;G30;16-TH;1
2022;G31;08-BW;1
2022;G31;09-BY;1
2022;G31;11-BE;4
2022;G31;12-BB;1
2022;G31;13-MV;1
2022;G31;15-ST;2
2022;G35;02-HH;1
2022;G35;08-BW;2
2022;G35;09-BY;2
2022;G35;11-BE;5
2022;G35;12-BB;4
2022;G35;13-MV;1
2022;G35;14-SN;2
2022;G35;15-ST;2
2022;G35;16-TH;2
2022;G37;01-SH;1
2022;G37;08-BW;1
2022;G40;01-SH;3
2022;G40;06-HE;1
2022;G40;08-BW;3
2022;G40;09-BY;12
2022;G40;10-SL;3
2022;G40;11-BE;30
2022;G40;12-BB;24
2022;G40;13-MV;21
2022;G40;14-SN;14
2022;G40;15-ST;8
2022;G40;16-TH;2
2022;G41;01-SH;3
2022;G41;05-NW;1
2022;G41;06-HE;1
2022;G41;08-BW;2
2022;G41;09-BY;18
2022;G41;10-SL;1
2022;G41;11-BE;7
2022;G41;12-BB;8
2022;G41;13-MV;13
2022;G41;14-SN;1
2022;G41;15-ST;1
2022;G41;16-TH;2
2022;G43;11-BE;1
2022;G45;09-BY;2
2022;G45;11-BE;2
2022;G45;12-BB;3
2022;G45;14-SN;2
2022;G45;16-TH;1
2022;G46;11-BE;1
2022;G46;13-MV;2
2022;G46;15-ST;2
2022;G46;16-TH;1
2022;G47;11-BE;6
2022;G47;12-BB;6
2022;G47;13-MV;2
2022;G47;14-SN;2
2022;G47;15-ST;2
2022;G47;16-TH;1
2022;G50;12-BB;1
2022;G51;07-RP;1
2022;G51;12-BB;1
2022;G52;11-BE;1
2022;G53;12-BB;1
2022;G57;13-MV;1
2022;G60;12-BB;1
2022;G61;11-BE;3
2022;G61;12-BB;1
2022;G62;09-BY;1
2022;G62;11-BE;1
2022;G62;12-BB;8
2022;G62;13-MV;3
2022;G62;14-SN;1
2022;G62;15-ST;1
2022;G62;16-TH;2
2022;G63;11-BE;1
2022;G63;12-BB;2
2022;G64;11-BE;1
2022;G70;05-NW;2
2022;G70;08-BW;3
2022;G70;11-BE;4
2022;G70;12-BB;1
2022;G70;13-MV;1
2022;G70;14-SN;1
2022;G70;15-ST;2
2022;G71;08-BW;1
2022;G71;11-BE;2
2022;G71;12-BB;1
2022;G71;15-ST;1
2022;G72;12-BB;2
2022;G72;13-MV;2
2022;G80;11-BE;1
2022;G80;12-BB;1
2022;G81;05-NW;1
2022;G81;09-BY;3
2022;G81;11-BE;16
2022;G81;12-BB;12
2022;G81;13-MV;8
2022;G81;14-SN;4
2022;G81;15-ST;3
2022;G81;16-TH;1
2022;G82;08-BW;2
2022;G82;09-BY;1
2022;G82;10-SL;2
2022;G82;11-BE;12
2022;G82;12-BB;8
2022;G82;13-MV;2
2022;G82;14-SN;3
2022;G82;15-ST;1
2022;G82;16-TH;4
2022;G83;09-BY;1
2022;G83;11-BE;4
2022;G83;14-SN;2
2022;G83;15-ST;1
2022;G83;16-TH;1
2022;G90;11-BE;2
2022;G91;02-HH;1
2022;G91;06-HE;1
2022;G91;09-BY;6
2022;G91;10-SL;1
2022;G91;11-BE;4
2022;G91;12-BB;6
2022;G91;13-MV;3
2022;G91;14-SN;3
2022;G91;15-ST;5
2022;G92;09-BY;1
2022;G93;05-NW;3
2022;G93;06-HE;7
2022;G93;07-RP;2
2022;G93;08-BW;11
2022;G93;09-BY;130
2022;G93;10-SL;1
2022;G93;11-BE;141
2022;G93;12-BB;49
2022;G93;13-MV;30
2022;G93;14-SN;25
2022;G93;15-ST;18
2022;G93;16-TH;7
2022;G94;09-BY;2
2022;G94;12-BB;1
2022;G94;16-TH;1
2022;G95;08-BW;1
2022;G95;11-BE;1
2022;G96;09-BY;1
2022;G96;16-TH;1
2022;G97;09-BY;5
2022;G97;11-BE;1
2022;H05;11-BE;1
2022;H06;11-BE;1
2022;H25;14-SN;1
2022;H34;09-BY;1
2022;H34;13-MV;1
2022;H35;11-BE;1
2022;H35;12-BB;2
2022;H35;14-SN;1
2022;H40;14-SN;3
2022;H49;12-BB;1
2022;H54;11-BE;3
2022;H54;12-BB;1
2022;H60;15-ST;1
2022;H70;12-BB;1
2022;H70;13-MV;1
2022;H81;11-BE;1
2022;H81;12-BB;1
2022;H90;12-BB;1
2022;I01;08-BW;1
2022;I05;01-SH;4
2022;I05;08-BW;4
2022;I05;09-BY;3
2022;I05;10-SL;2
2022;I05;11-BE;2
2022;I05;12-BB;1
2022;I05;13-MV;2
2022;I05;14-SN;1
2022;I05;16-TH;1
2022;I06;11-BE;2
2022;I06;12-BB;1
2022;I07;01-SH;1
2022;I07;04-HB;1
2022;I07;08-BW;2
2022;I07;09-BY;11
2022;I07;11-BE;2
2022;I07;12-BB;1
2022;I07;13-MV;1
2022;I07;14-SN;1
2022;I07;15-ST;2
2022;I08;02-HH;1
2022;I08;08-BW;3
2022;I08;09-BY;3
2022;I08;12-BB;1
2022;I08;13-MV;1
2022;I08;15-ST;1
2022;I10;01-SH;10
2022;I10;02-HH;1
2022;I10;04-HB;1
2022;I10;07-RP;5
2022;I10;08-BW;12
2022;I10;09-BY;61
2022;I10;10-SL;1
2022;I10;11-BE;340
2022;I10;12-BB;372
2022;I10;13-MV;255
2022;I10;14-SN;229
2022;I10;15-ST;226
2022;I10;16-TH;45
2022;I11;01-SH;25
2022;I11;02-HH;1
2022;I11;04-HB;3
2022;I11;05-NW;1
2022;I11;08-BW;33
2022;I11;09-BY;73
2022;I11;10-SL;10
2022;I11;11-BE;60
2022;I11;12-BB;37
2022;I11;13-MV;23
2022;I11;14-SN;51
2022;I11;15-ST;17
2022;I11;16-TH;6
2022;I12;01-SH;6
2022;I12;02-HH;1
2022;I12;08-BW;2
2022;I12;09-BY;3
2022;I12;10-SL;2
2022;I12;11-BE;8
2022;I12;12-BB;5
2022;I12;13-MV;4
2022;I12;14-SN;2
2022;I12;15-ST;2
2022;I12;16-TH;1
2022;I13;01-SH;9
2022;I13;02-HH;2
2022;I13;04-HB;2
2022;I13;05-NW;1
2022;I13;08-BW;7
2022;I13;09-BY;41
2022;I13;10-SL;3
2022;I13;11-BE;12
2022;I13;12-BB;21
2022;I13;13-MV;8
2022;I13;14-SN;9
2022;I13;15-ST;3
2022;I15;11-BE;2
2022;I15;12-BB;7
2022;I15;13-MV;5
2022;I15;15-ST;1
2022;I20;11-BE;2
2022;I20;12-BB;1
2022;I20;13-MV;8
2022;I20;14-SN;2
2022;I20;15-ST;2
2022;I21;01-SH;28
2022;I21;02-HH;9
2022;I21;04-HB;10
2022;I21;05-NW;8
2022;I21;06-HE;2
2022;I21;08-BW;75
2022;I21;09-BY;154
2022;I21;10-SL;15
2022;I21;11-BE;98
2022;I21;12-BB;70
2022;I21;13-MV;50
2022;I21;14-SN;37
2022;I21;15-ST;15
2022;I21;16-TH;15
2022;I22;12-BB;1
2022;I22;14-SN;1
2022;I22;15-ST;2
2022;I23;11-BE;3
2022;I23;12-BB;1
2022;I23;13-MV;1
2022;I24;01-SH;2
2022;I24;08-BW;3
2022;I24;09-BY;10
2022;I24;10-SL;1
2022;I24;11-BE;7
2022;I24;12-BB;11
2022;I24;13-MV;9
2022;I24;14-SN;4
2022;I24;15-ST;2
2022;I24;16-TH;1
2022;I25;01-SH;87
2022;I25;02-HH;16
2022;I25;03-NI;1
2022;I25;04-HB;12
2022;I25;05-NW;3
2022;I25;07-RP;2
2022;I25;08-BW;113
2022;I25;09-BY;205
2022;I25;10-SL;46
2022;I25;11-BE;297
2022;I25;12-BB;294
2022;I25;13-MV;157
2022;I25;14-SN;159
2022;I25;15-ST;117
2022;I25;16-TH;42
2022;I26;01-SH;6
2022;I26;02-HH;1
2022;I26;05-NW;22
2022;I26;06-HE;4
2022;I26;08-BW;12
2022;I26;09-BY;279
2022;I26;11-BE;186
2022;I26;12-BB;137
2022;I26;13-MV;80
2022;I26;14-SN;80
2022;I26;15-ST;46
2022;I26;16-TH;21
2022;I27;01-SH;3
2022;I27;04-HB;1
2022;I27;05-NW;1
2022;I27;06-HE;1
2022;I27;08-BW;6
2022;I27;09-BY;14
2022;I27;10-SL;3
2022;I27;11-BE;19
2022;I27;12-BB;11
2022;I27;13-MV;8
2022;I27;14-SN;14
2022;I27;15-ST;5
2022;I27;16-TH;1
2022;I28;09-BY;1
2022;I28;13-MV;1
2022;I30;11-BE;1
2022;I30;12-BB;1
2022;I30;13-MV;1
2022;I30;16-TH;1
2022;I31;01-SH;2
2022;I31;09-BY;6
2022;I31;11-BE;10
2022;I31;12-BB;10
2022;I31;13-MV;3
2022;I31;14-SN;2
2022;I31;15-ST;2
2022;I31;16-TH;2
2022;I33;01-SH;1
2022;I33;05-NW;1
2022;I33;08-BW;1
2022;I33;09-BY;4
2022;I33;11-BE;4
2022;I33;12-BB;4
2022;I33;13-MV;4
2022;I33;16-TH;1
2022;I34;01-SH;3
2022;I34;05-NW;1
2022;I34;08-BW;2
2022;I34;09-BY;15
2022;I34;10-SL;3
2022;I34;11-BE;7
2022;I34;12-BB;11
2022;I34;13-MV;2
2022;I34;14-SN;4
2022;I34;15-ST;4
2022;I35;01-SH;8
2022;I35;02-HH;1
2022;I35;08-BW;15
2022;I35;09-BY;31
2022;I35;10-SL;6
2022;I35;11-BE;26
2022;I35;12-BB;23
2022;I35;13-MV;15
2022;I35;14-SN;12
2022;I35;15-ST;4
2022;I35;16-TH;9
2022;I36;01-SH;1
2022;I36;09-BY;3
2022;I36;11-BE;1
2022;I36;13-MV;2
2022;I36;15-ST;1
2022;I37;14-SN;1
2022;I38;01-SH;3
2022;I38;04-HB;1
2022;I38;08-BW;3
2022;I38;09-BY;5
2022;I38;10-SL;1
2022;I38;11-BE;4
2022;I38;12-BB;3
2022;I38;13-MV;1
2022;I38;14-SN;1
2022;I38;16-TH;1
2022;I39;09-BY;2
2022;I39;11-BE;1
2022;I40;09-BY;2
2022;I40;11-BE;2
2022;I40;12-BB;1
2022;I40;13-MV;3
2022;I41;09-BY;1
2022;I41;13-MV;1
2022;I42;01-SH;11
2022;I42;04-HB;2
2022;I42;08-BW;18
2022;I42;09-BY;40
2022;I42;10-SL;4
2022;I42;11-BE;27
2022;I42;12-BB;14
2022;I42;13-MV;11
2022;I42;14-SN;11
2022;I42;15-ST;10
2022;I42;16-TH;7
2022;I43;11-BE;4
2022;I43;12-BB;1
2022;I43;13-MV;2
2022;I44;05-NW;2
2022;I44;08-BW;1
2022;I44;09-BY;4
2022;I44;11-BE;5
2022;I44;12-BB;3
2022;I44;13-MV;1
2022;I44;14-SN;2
2022;I44;15-ST;5
2022;I44;16-TH;1
2022;I45;01-SH;1
2022;I45;09-BY;1
2022;I45;11-BE;2
2022;I45;12-BB;1
2022;I45;13-MV;2
2022;I46;01-SH;3
2022;I46;04-HB;2
2022;I46;05-NW;26
2022;I46;06-HE;8
2022;I46;07-RP;5
2022;I46;09-BY;87
2022;I46;11-BE;240
2022;I46;12-BB;217
2022;I46;13-MV;68
2022;I46;14-SN;61
2022;I46;15-ST;83
2022;I46;16-TH;32
2022;I47;02-HH;1
2022;I47;05-NW;1
2022;I47;09-BY;1
2022;I47;11-BE;58
2022;I47;12-BB;4
2022;I47;13-MV;4
2022;I47;14-SN;2
2022;I47;15-ST;1
2022;I48;01-SH;12
2022;I48;02-HH;2
2022;I48;04-HB;4
2022;I48;05-NW;3
2022;I48;07-RP;3
2022;I48;08-BW;38
2022;I48;09-BY;84
2022;I48;10-SL;12
2022;I48;11-BE;186
2022;I48;12-BB;223
2022;I48;13-MV;122
2022;I48;14-SN;112
2022;I48;15-ST;101
2022;I48;16-TH;27
2022;I49;01-SH;5
2022;I49;04-HB;1
2022;I49;05-NW;1
2022;I49;07-RP;1
2022;I49;08-BW;8
2022;I49;09-BY;89
2022;I49;10-SL;1
2022;I49;11-BE;36
2022;I49;12-BB;25
2022;I49;13-MV;15
2022;I49;14-SN;11
2022;I49;15-ST;6
2022;I49;16-TH;2
2022;I50;01-SH;61
2022;I50;02-HH;9
2022;I50;04-HB;2
2022;I50;05-NW;10
2022;I50;06-HE;3
2022;I50;07-RP;5
2022;I50;08-BW;51
2022;I50;09-BY;518
2022;I50;10-SL;10
2022;I50;11-BE;471
2022;I50;12-BB;516
2022;I50;13-MV;243
2022;I50;14-SN;348
2022;I50;15-ST;218
2022;I50;16-TH;83
2022;I51;01-SH;4
2022;I51;05-NW;2
2022;I51;07-RP;3
2022;I51;08-BW;7
2022;I51;09-BY;122
2022;I51;10-SL;1
2022;I51;11-BE;106
2022;I51;12-BB;34
2022;I51;13-MV;22
2022;I51;14-SN;20
2022;I51;15-ST;14
2022;I51;16-TH;7
2022;I52;12-BB;1
2022;I52;14-SN;1
2022;I60;01-SH;3
2022;I60;02-HH;1
2022;I60;05-NW;1
2022;I60;08-BW;2
2022;I60;09-BY;6
2022;I60;11-BE;6
2022;I60;12-BB;3
2022;I60;14-SN;1
2022;I60;15-ST;1
2022;I60;16-TH;1
2022;I61;01-SH;6
2022;I61;02-HH;2
2022;I61;03-NI;1
2022;I61;04-HB;2
2022;I61;05-NW;2
2022;I61;06-HE;1
2022;I61;08-BW;6
2022;I61;09-BY;56
2022;I61;10-SL;2
2022;I61;11-BE;49
